All Players  CBS Average Projections Standard Categories,,,,,,,,,,,,,,,,,,,,,
,,,Upcoming,,,Trends,,Passing,,,,,Rushing,,,Receiving,,,,Fumbles,FPTS
Avail,Player,Opp,OVP,Bye,Rost,Start,ATT,Comp,Yds,TD,Int,Att,Yds,TD,Tar,Rec,Yds,TD,Lost,Avg,Total
FA,Tee Higgins WR | CIN ,PIT,27,10,98,75,0,0,0,0,0,1,4,0,130,85,1224,7,1,3.41,58
FA,Michael Pittman WR | IND ,@HOU,19,14,95,50,0,0,0,0,0,5,45,0,137,93,1167,7,1,3.41,58
FA,Keenan Allen WR | LAC ,LV,4,8,98,84,0,0,0,0,0,1,2,0,168,114,1208,7,1,3.41,58
FA,Amari Cooper WR | CLE,@CAR,14,9,99,81,0,0,0,0,0,1,3,0,123,82,1069,7,1,3.41,58
FA,CeeDee Lamb WR | DAL ,TB,9,9,99,93,0,0,0,0,0,9,75,0,149,96,1310,7,1,3.41,58
FA,Tyreek Hill WR | MIA,NE,7,11,99,96,0,0,0,0,0,11,79,0,147,104,1139,7,1,3.41,58
FA,Kareem Hunt RB | CLE ,@CAR,15,9,85,14,0,0,0,0,0,149,708,6,54,44,336,1,2,3.41,58
FA,Marquise Brown WR | ARI,KC,30,13,96,51,0,0,0,0,0,1,5,0,139,87,984,7,1,3.35,57
FA,Chris Godwin WR | TB ,@DAL,17,11,67,30,0,0,0,0,0,4,21,1,144,108,1251,6,2,3.35,57
FA,Breece Hall RB | NYJ,BAL,9,10,3,2,0,0,0,0,0,162,698,5,55,42,408,2,3,3.35,57
FA,Darrell Henderson RB | LAR ,BUF,18,7,78,13,0,0,0,0,0,132,552,5,32,23,166,2,2,3.29,56
FA,DeVonta Smith WR | PHI,@DET,20,7,92,39,0,0,0,0,0,0,0,0,110,66,953,7,1,3.29,56
FA,Dameon Pierce RB | HOU,IND,11,6,2,0,0,0,0,0,0,174,611,5,60,46,377,2,3,3.29,56
FA,Elijah Moore WR | NYJ,BAL,26,10,55,5,0,0,0,0,0,8,92,2,97,55,745,7,1,3.24,55
FA,Rachaad White RB | TB ,@DAL,6,11,2,0,0,0,0,0,0,128,510,6,26,20,177,1,2,3.18,54
FA,Rhamondre Stevenson RB | NE ,@MIA,14,10,86,28,0,0,0,0,0,184,752,6,29,24,199,0,2,3.18,54
FA,Allen Lazard WR | GB ,@MIN,29,14,35,15,0,0,0,0,0,3,33,0,80,54,703,9,1,3.18,54
FA,Kenneth Walker III RB | SEA ,DEN,8,11,3,1,0,0,0,0,0,171,798,5,38,29,269,1,3,3.18,54
FA,Damien Williams RB | ATL ,NO,2,14,8,0,0,0,0,0,0,128,482,5,31,21,146,2,2,3.12,53
FA,Brandin Cooks WR | HOU,IND,21,6,92,56,0,0,0,0,0,3,27,0,150,101,1116,6,1,3.06,52
FA,Terry McLaurin WR | WAS ,JAC,22,14,96,55,0,0,0,0,0,1,13,0,128,77,1054,6,1,3.06,52
FA,D.J. Moore WR | CAR,CLE,6,13,96,62,0,0,0,0,0,6,36,0,159,92,1206,6,1,3.06,52
FA,Allen Robinson WR | LAR,BUF,1,7,47,9,0,0,0,0,0,0,0,0,125,77,1036,6,1,3.06,52
FA,Kenneth Gainwell RB | PHI,@DET,31,7,34,10,0,0,0,0,0,94,401,6,47,32,261,2,2,3.06,52
FA,DeAndre Hopkins WR | ARI ,KC,30,13,68,17,0,0,0,0,0,0,2,0,86,59,726,7,1,4.73,52
FA,K.J. Osborn WR | MIN ,GB,16,7,54,21,0,0,0,0,0,1,10,0,95,58,801,8,1,3.06,52
FA,Michael Thomas WR | NO ,@ATL,28,14,22,3,0,0,0,0,0,1,-4,0,109,84,1036,6,1,3.06,52
FA,Tyler Lockett WR | SEA,DEN,8,11,98,73,0,0,0,0,0,2,6,0,107,76,1049,6,1,3.06,52
